RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2366000.0,2141000.0,1483000.0,1062000.0,1790000.0,717300.0,893600.0,1752000.0,672500.0,
2312000.0,2158000.0,1485000.0,1098000.0,1787000.0,711900.0,893600.0,1745000.0,672500.0,
2356000.0,2157000.0,1487000.0,1093000.0,1744000.0,711900.0,893500.0,1745000.0,672500.0,
2367000.0,2156000.0,1488000.0,1089000.0,1729000.0,718700.0,886700.0,1745000.0,848800.0,
2333000.0,2168000.0,1490000.0,1110000.0,1741000.0,707400.0,886700.0,1752000.0,842000.0,
2317000.0,2168000.0,1491000.0,1124000.0,1741000.0,719300.0,874800.0,1759000.0,835200.0,
2247000.0,2168000.0,1494000.0,1182000.0,1715000.0,719300.0,895500.0,1738000.0,835200.0,
2293000.0,2157000.0,1488000.0,1170000.0,1721000.0,713200.0,895500.0,1738000.0,835200.0,
2288000.0,2161000.0,1490000.0,1170000.0,1701000.0,703900.0,902200.0,1743000.0,823800.0,
2321000.0,2168000.0,1491000.0,1167000.0,1683000.0,710600.0,888600.0,1743000.0,823700.0,
2366000.0,2176000.0,1493000.0,1167000.0,1697000.0,709300.0,876400.0,1749000.0,816900.0,
2319000.0,2186000.0,1496000.0,1198000.0,1677000.0,709300.0,889900.0,1743000.0,810100.0,
2309000.0,2190000.0,1497000.0,1198000.0,2176000.0,200900.0,915700.0,1710000.0,810100.0,
2404000.0,2199000.0,1499000.0,1190000.0,2116000.0,193300.0,915600.0,1729000.0,784000.0,
2444000.0,2201000.0,1501000.0,1190000.0,2027000.0,200100.0,922400.0,1727000.0,816800.0,
2424000.0,2196000.0,1502000.0,1198000.0,2003000.0,683800.0,445500.0,1732000.0,804800.0,
2424000.0,2195000.0,1503000.0,1198000.0,1961000.0,683800.0,445500.0,1739000.0,798000.0,
2463000.0,2197000.0,1502000.0,1233000.0,1959000.0,690400.0,444700.0,1733000.0,827000.0,
2483000.0,2206000.0,1504000.0,1233000.0,1946000.0,680800.0,458200.0,1743000.0,802800.0,
2531000.0,2209000.0,1506000.0,1251000.0,1903000.0,673100.0,470000.0,1729000.0,888900.0,
2513000.0,2211000.0,1507000.0,1265000.0,1860000.0,673100.0,475300.0,1782000.0,828500.0,
2512000.0,2204000.0,1509000.0,1262000.0,1860000.0,679100.0,1449000.0,802100.0,828400.0,
2554000.0,2204000.0,1511000.0,1276000.0,1849000.0,678500.0,1463000.0,781800.0,871100.0,
2544000.0,2192000.0,1514000.0,1276000.0,1829000.0,685300.0,1473000.0,765500.0,871100.0,
2537000.0,2195000.0,1517000.0,1271000.0,1829000.0,696500.0,1462000.0,779100.0,857400.0,
2515000.0,2194000.0,1519000.0,1282000.0,1792000.0,696500.0,1462000.0,805900.0,830600.0,
2510000.0,2197000.0,1521000.0,1282000.0,1785000.0,702600.0,1455000.0,834200.0,802400.0,
2627000.0,2201000.0,1522000.0,1277000.0,1769000.0,702600.0,1471000.0,832500.0,857100.0,
2603000.0,2201000.0,1523000.0,1284000.0,1762000.0,702600.0,1915000.0,428900.0,816600.0,
2560000.0,2198000.0,1527000.0,1322000.0,1751000.0,695800.0,1915000.0,445800.0,799700.0,
2544000.0,2199000.0,1529000.0,1334000.0,1723000.0,695100.0,1921000.0,439100.0,799700.0,
2585000.0,2206000.0,1533000.0,1334000.0,1723000.0,701900.0,1928000.0,499400.0,726400.0,
2572000.0,2205000.0,1533000.0,1333000.0,1689000.0,1627000.0,1000000.0,492600.0,726300.0,
2594000.0,2215000.0,1536000.0,1392000.0,1689000.0,1627000.0,1000000.0,492600.0,726300.0,
2580000.0,2213000.0,1538000.0,1391000.0,1674000.0,1646000.0,987700.0,579600.0,632500.0,
2561000.0,2207000.0,1540000.0,1384000.0,1674000.0,1646000.0,987700.0,604400.0,607600.0,
2558000.0,2207000.0,1543000.0,1384000.0,1666000.0,1646000.0,993800.0,677500.0,528500.0,
2530000.0,2214000.0,1544000.0,1337000.0,1659000.0,1645000.0,999900.0,684200.0,515000.0,
2523000.0,2219000.0,1547000.0,1337000.0,1659000.0,1652000.0,993100.0,684200.0,584900.0,
2516000.0,2218000.0,1548000.0,1314000.0,1658000.0,1652000.0,999200.0,762400.0,500300.0,
2513000.0,2218000.0,1552000.0,1314000.0,1657000.0,1652000.0,999200.0,766900.0,489000.0,
2504000.0,2220000.0,1554000.0,1314000.0,1657000.0,1652000.0,1015000.0,751100.0,489000.0,
2499000.0,2223000.0,1556000.0,1314000.0,1641000.0,1809000.0,854500.0,740900.0,489000.0,
2402000.0,2225000.0,1558000.0,1407000.0,1596000.0,1808000.0,860600.0,747200.0,476600.0,
2459000.0,2226000.0,1559000.0,1430000.0,1589000.0,1808000.0,867300.0,740400.0,525800.0,
2437000.0,2225000.0,1561000.0,1427000.0,1589000.0,1815000.0,870800.0,744800.0,511000.0,
2426000.0,2233000.0,1564000.0,1427000.0,1590000.0,1820000.0,851700.0,751600.0,504200.0,
2465000.0,2232000.0,1565000.0,1423000.0,1571000.0,1820000.0,851700.0,744800.0,504200.0,
2452000.0,2243000.0,1568000.0,1418000.0,1537000.0,1828000.0,837400.0,744000.0,504200.0,
