RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
1538000.0,1898000.0,1436000.0,1179000.0,638000.0,3328000.0,801600.0,969100.0,486600.0,
1452000.0,1900000.0,1437000.0,1226000.0,654800.0,3321000.0,790900.0,982500.0,473200.0,
1427000.0,1893000.0,1438000.0,1243000.0,654800.0,3321000.0,790900.0,982500.0,473200.0,
1424000.0,1893000.0,1439000.0,1243000.0,654800.0,3321000.0,1446000.0,361200.0,439400.0,
1390000.0,1892000.0,1441000.0,1268000.0,654200.0,3321000.0,1446000.0,367800.0,432500.0,
1439000.0,1886000.0,1443000.0,1268000.0,660300.0,3315000.0,1446000.0,376000.0,559000.0,
1437000.0,1881000.0,1411000.0,1264000.0,649200.0,3318000.0,1448000.0,375900.0,547600.0,
1457000.0,1881000.0,1413000.0,1273000.0,669500.0,3305000.0,1448000.0,369100.0,547600.0,
1453000.0,1878000.0,1415000.0,1269000.0,675700.0,3305000.0,1448000.0,362200.0,547500.0,
1450000.0,1872000.0,1419000.0,1269000.0,689300.0,3291000.0,1448000.0,362200.0,547500.0,
1447000.0,1868000.0,1420000.0,1265000.0,727800.0,3253000.0,1461000.0,349300.0,547500.0,
1492000.0,1871000.0,1423000.0,1236000.0,1231000.0,2718000.0,1467000.0,341400.0,546300.0,
1529000.0,1871000.0,1425000.0,1236000.0,1252000.0,2697000.0,1467000.0,357200.0,530500.0,
1558000.0,1873000.0,1429000.0,1236000.0,1841000.0,2088000.0,1456000.0,373100.0,514600.0,
1578000.0,1872000.0,1424000.0,1115000.0,1785000.0,2067000.0,1454000.0,371800.0,513400.0,
1568000.0,1873000.0,1427000.0,1110000.0,1792000.0,2086000.0,1428000.0,397800.0,487400.0,
1646000.0,1872000.0,1428000.0,1110000.0,1785000.0,2078000.0,1431000.0,386900.0,608300.0,
1642000.0,1874000.0,1432000.0,1110000.0,1792000.0,2078000.0,1435000.0,375700.0,608300.0,
1632000.0,1872000.0,1433000.0,1105000.0,1799000.0,2071000.0,1435000.0,375700.0,608300.0,
1610000.0,1873000.0,1435000.0,1124000.0,1834000.0,2043000.0,1429000.0,387000.0,597000.0,
