RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
837700.0,697700.0,692300.0,1215000.0,1028000.0,631000.0,364800.0,418900.0,327200.0,567100.0,2339000.0,2376000.0,
829200.0,698100.0,693500.0,1222000.0,1022000.0,629500.0,364800.0,418900.0,327200.0,567100.0,2339000.0,2383000.0,
826500.0,697000.0,696000.0,1213000.0,1016000.0,628200.0,363200.0,416900.0,324600.0,566900.0,2339000.0,2396000.0,
824200.0,698400.0,696600.0,1213000.0,1016000.0,628200.0,363200.0,416900.0,324600.0,567100.0,2339000.0,2396000.0,
823600.0,698000.0,697500.0,1213000.0,991300.0,628200.0,363200.0,416900.0,324600.0,567200.0,2339000.0,2421000.0,
823600.0,697600.0,697700.0,1213000.0,997300.0,628600.0,356800.0,437000.0,304500.0,567400.0,2339000.0,2421000.0,
842000.0,700000.0,697600.0,1213000.0,1003000.0,628900.0,355600.0,432200.0,304500.0,567500.0,2351000.0,2400000.0,
840200.0,698500.0,697500.0,1213000.0,1002000.0,628900.0,355600.0,432200.0,304500.0,567200.0,2351000.0,2400000.0,
876000.0,699400.0,697300.0,1213000.0,1002000.0,628900.0,355600.0,446200.0,290400.0,567400.0,2363000.0,2364000.0,
874300.0,700700.0,697600.0,1213000.0,1356000.0,274700.0,355600.0,446200.0,290400.0,567400.0,2375000.0,2364000.0,
869800.0,703600.0,699000.0,1208000.0,1356000.0,315300.0,314900.0,446200.0,320000.0,567500.0,2381000.0,2364000.0,
868700.0,703800.0,699600.0,1204000.0,1356000.0,315300.0,320900.0,440200.0,320000.0,567500.0,2381000.0,2364000.0,
854800.0,702400.0,700900.0,1218000.0,1356000.0,321700.0,314500.0,440200.0,320000.0,567600.0,2393000.0,2364000.0,
847200.0,699400.0,701500.0,1217000.0,1341000.0,321700.0,314500.0,450300.0,310000.0,567800.0,2393000.0,2378000.0,
843800.0,698600.0,701000.0,1213000.0,1338000.0,324800.0,309700.0,449000.0,308400.0,567600.0,2393000.0,2386000.0,
840800.0,696100.0,701200.0,1208000.0,1337000.0,324700.0,309600.0,449000.0,308300.0,567600.0,2393000.0,2386000.0,
838000.0,692100.0,703200.0,1208000.0,1337000.0,329500.0,309800.0,444000.0,308300.0,567600.0,2393000.0,2386000.0,
832600.0,692100.0,703700.0,1208000.0,1330000.0,334300.0,305000.0,444000.0,308300.0,567600.0,2393000.0,2393000.0,
831900.0,692100.0,704300.0,1208000.0,1330000.0,340400.0,298900.0,444000.0,308300.0,567600.0,2393000.0,2393000.0,
